"","cste","Haar0.01","Haar0.03","Haar0.04","Haar0.06","Haar0.07","Haar0.09","Haar0.1","Haar0.12","Haar0.14","Haar0.15","Haar0.17","Haar0.18","Haar0.2","Haar0.21","Haar0.23","Haar0.25","Haar0.26","Haar0.28","Haar0.29","Haar0.31","Haar0.32","Haar0.34","Haar0.35","Haar0.37","Haar0.39","Haar0.4","Haar0.42","Haar0.43","Haar0.45","Haar0.46","Haar0.48","Haar0.5","Haar0.51","Haar0.53","Haar0.54","Haar0.56","Haar0.57","Haar0.59","Haar0.6","Haar0.62","Haar0.64","Haar0.65","Haar0.67","Haar0.68","Haar0.7","Haar0.71","Haar0.73","Haar0.75","Haar0.76","Haar0.78","Haar0.79","Haar0.81","Haar0.82","Haar0.84","Haar0.85","Haar0.87","Haar0.89","Haar0.9","Haar0.92","Haar0.93","Haar0.95","Haar0.96","Haar0.98","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","sin(2pi*11posx)","cos(2pi11posx)","sin(2pi*12posx)","cos(2pi12posx)","sin(2pi*13posx)","cos(2pi13posx)","x","xx","Order1-1","Order1-2","Order1-3","Order1-4","Order1-5","Order1-6","Order1-7","Order1-8","Order1-9","Order1-10","Order1-11","Order1-12","Order1-13","Order1-14","Order1-15","Order1-16","Order1-17","Order1-18","Order1-19","Order1-20","Order1-21","Order1-22","Order1-23","Order1-24","Order1-25","Order1-26","Order1-27","Order1-28","Order1-29","Order1-30","Order2-1","Order2-2","Order2-3","Order2-4","Order2-5","Order2-6","Order2-7","Order2-8","Order2-9","Order2-10","Order2-11","Order2-12","Order2-13","Order2-14","Order2-15","Order2-16","Order2-17","Order2-18","Order2-19","Order2-20","Order2-21","Order2-22","Order2-23","Order2-24","Order2-25","Order2-26","Order2-27","Order2-28","Order2-29","Order2-30","Order2-31","Order3-1","Order3-2","Order3-3","Order3-4","Order3-5","Order3-6","Order3-7","Order3-8","Order3-9","Order3-10","Order3-11","Order3-12","Order3-13","Order3-14","Order3-15","Order3-16","Order3-17","Order3-18","Order3-19","Order3-20","Order3-21","Order3-22","Order3-23","Order3-24","Order3-25","Order3-26","Order3-27","Order3-28","Order3-29","Order3-30","Order3-31","Order3-32","Order3-1","Order3-2","Order3-3","Order3-4","Order3-5","Order3-6","Order3-7","Order3-8","Order3-9","Order3-10","Order3-11","Order3-12","Order3-13","Order3-14","Order3-15","Order3-16","Order3-17","Order3-18","Order3-19","Order3-20","Order3-21","Order3-22","Order3-23","Order3-24","Order3-25","Order3-26","Order3-27","Order3-28","Order3-29","Order3-30","Order3-31","Order3-32","Order3-33","Order3-34","Order3-35","Order3-36","Order3-37","Order3-38","Order3-39","Order3-40","Order3-41","Order3-42","Order3-43","Order3-44","Order3-45","Order3-46","Order3-47","Order3-48","Order3-49","Order3-50","Order3-51","Order3-52","Order3-53","Order3-54","Order3-55","Order3-56","Order3-57","Order3-58","Order3-59","Order3-60","Order3-61","Order3-62"
"64",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576083882261113,0.817390580199554,0.941771077530046,0.336254721197929,0.963505732693774,-0.267687696889926,0.633349942214277,-0.773865524944207,0.0718828207779892,-0.99741308397123,-0.515837261050074,-0.856686593867534,-0.915163856974528,-0.403082020049898,-0.980255371010068,0.197735701394345,-0.687339155932771,0.726336619427677,-0.143393731913451,0.989665720153999,0.45292178448134,0.891550254972897,0.883821732317892,0.467823840224716,0.991933332663254,-0.12676065458797,0.0977099236641221,0.00954722918244857,0,0.0137614678899078,0.986238532110092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31259994949877e-05,0.51360365289117,0.486333221109334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89568805022869e-07,0.130230734697833,0.709888788365614,0.159880187367748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316643488292545,0.235313150645018,0.652276979254261,0.112093226612428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583898198100327,0.811826886876254,0.948048512832887,0.318125788510382,0.955404347461243,-0.295300749833381,0.603197361382113,-0.797591965369296,0.0239793246643821,-0.999712454653157,-0.564263240398753,-0.825594934295686,-0.940147464327637,-0.340767876006989,-0.962210737940667,0.272305886443312,-0.622149631474913,0.782898356145694,-0.0479448590423089,0.99884998397728,0.544303780158836,0.83888818975165,0.93170574576496,0.363213991069398,0.968463769979336,-0.249154422472114,0.099236641221374,0.00984791096089971,0,0,0.966360856269113,0.0336391437308873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466926652264587,0.53250755173994,0.000565795995473648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112804909874319,0.703155744193307,0.18403300163477,6.3442976046995e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76656469173531e-06,0.182410486846527,0.665745766368223,0.151838980220558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59165878466936,0.806188490691585,0.953977005234017,0.299879765047153,0.946511779338823,-0.322669260346962,0.572156800379928,-0.820144253030529,-0.0239793246643814,-0.999712454653157,-0.61082051149789,-0.791769096854289,-0.960893607831511,-0.276917811685241,-0.938502223327866,0.345273191558007,-0.552325774039268,0.833628358042073,0.0479448590423075,0.99884998397728,0.629630961134746,0.776894363977843,0.967257609457518,0.253796605466912,0.929952943422269,-0.367678559369809,0.100763358778626,0.0101532544723501,0,0,0.918960244648318,0.0810397553516824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422243965622048,0.574472313404222,0.00328372097373027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970063544873283,0.692700788159337,0.210204153371884,8.87039814514297e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137245125351071,0.662859682350028,0.199854127748262,4.10645506398818e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599364927852882,0.800475910480702,0.959554372666473,0.281523366519818,0.936835392378985,-0.349770564207615,0.540273954703755,-0.841489188206696,-0.0718828207779889,-0.99741308397123,-0.655354887524119,-0.755321104827774,-0.977308779779706,-0.211819614213375,-0.909269383105769,0.416208107737529,-0.478387694847928,0.878148742194673,0.14339373191345,0.989665720153999,0.707954151069217,0.706258394628952,0.990006755397998,0.141019942796498,0.876998966749299,-0.480492260417024,0.102290076335878,0.0104632597167997,0,0,0.871559633027522,0.128440366972477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379808096961535,0.611943439104453,0.00824846393401234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827563514021693,0.678814625000676,0.238075878352274,0.000353145244881264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100215001620298,0.644238983580033,0.254913725226745,0.000632289572923327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607015918545353,0.794689671905041,0.964778562299887,0.263063349265084,0.926383199724876,-0.37658221846962,0.507595759795521,-0.861595348546873,-0.11962098410029,-0.992819631233628,-0.697718881010757,-0.716371665464999,-0.989318993164492,-0.145766696347267,-0.874684291163874,0.484693089275215,-0.400886151566533,0.916127880528791,0.237524122644508,0.971381640325756,0.778402085754327,0.627766033561321,0.999652073632104,0.0263767261621933,0.810424271073453,-0.585843409841796,0.10381679389313,0.0107779266942486,0,0,0.824159021406727,0.175840978593273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339619046283047,0.644920928840633,0.0154600248763199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699750252089306,0.661790131220332,0.267328674936294,0.000906168634442808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705277421977557,0.612289389815752,0.314602519769113,0.00258034821737962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61461105271626,0.78883030740395,0.969647651296066,0.244506507758021,0.915163856974528,-0.403082020049898,0.474170321948337,-0.880433135327953,-0.167084015325854,-0.985942661528849,-0.737772192291897,-0.675049770224987,-0.996870115153552,-0.079056773990237,-0.834950526464879,0.550325011566821,-0.320398445763208,0.947282870082913,0.3294705175386,0.944165863645179,0.840191105024232,0.542290426836173,0.99606589777006,-0.0886156154383839,0.731262831640864,-0.682095793170274,0.105343511450382,0.0110972554046967,0,0,0.776758409785932,0.223241590214068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301676813586585,0.673404782612762,0.0249184038006529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585825004977008,0.641920183321315,0.297643041484299,0.00185427469668467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473719073682215,0.569445220202848,0.376486192229701,0.00669668019922979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622149631474913,0.782898356145694,0.974159847516717,0.225859672111261,0.903186655013044,-0.429248024114671,0.440046847488163,-0.897974817027588,-0.214162747961888,-0.976797992107587,-0.775382174142176,-0.631492267587301,-0.999928111079281,-0.011990524318043,-0.7903019747135,0.612717544031459,-0.237524122644509,0.971381640325756,0.418387484386831,0.908268634770826,0.892633870161273,0.450782401875792,0.979295694791629,-0.202435031954896,0.64074410910457,-0.767754509363371,0.106870229007634,0.011421245848144,0,0,0.729357798165137,0.270642201834863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265981398872149,0.69739500042084,0.0366236007070113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484989018585684,0.619497657806633,0.328699476356643,0.00330396397815546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299360574164749,0.518140793886984,0.438130423462847,0.0137927252336948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",1,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629630961134746,0.776894363977842,0.978313490183072,0.207129705561072,0.890461512318695,-0.455058562252269,0.405275570336088,-0.914194570148367,-0.26074889941467,-0.965406656002556,-0.810424271073453,-0.585843409841796,-0.998479197840964,0.0551297694432519,-0.741001451630069,0.671503424177517,-0.152880505100638,0.988244681827418,0.503457446080527,0.864020022908076,0.935147009825917,0.354259890495165,0.949563436768447,-0.313574998289876,0.540273954703754,-0.841489188206697,0.108396946564885,0.0117498980245906,0,0,0.681957186544342,0.318042813455658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232532802139737,0.716891582264867,0.0505756155953952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396443538816219,0.594815431179295,0.360178477913679,0.00536173702540378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174087526272947,0.460810430013822,0.497100894322887,0.0246799230359958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637054353277156,0.770818883377039,0.982107050487158,0.188323501941249,0.8769989667493,-0.480492260417024,0.369907678057865,-0.929068517233169,-0.306735320042985,-0.95179485365184,-0.84278243183353,-0.538254375358678,-0.992529906028429,0.122001580478277,-0.687339155932771,0.726336619427677,-0.0670980953264005,0.997746383407913,0.583898198100327,0.811826886876255,0.967257609457518,0.253796605466913,0.907262662819649,-0.420564454814479,0.431412775911122,-0.902154652363252,0.109923664122137,0.0120832119340365,0,0,0.634556574923547,0.365443425076453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201331023389352,0.731894528144844,0.0667744484658045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319389811569499,0.568166379942309,0.391760544515763,0.00813409438497823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897855328546006,0.399888447729027,0.550963285664159,0.0401697133213537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644419124814845,0.764672473398166,0.985539132154498,0.169447983145739,0.86281016681568,-0.5055280566294,0.333995236509563,-0.942574762015683,-0.352016239605734,-0.93599389263704,-0.872349493740839,-0.488882767921004,-0.982107050487158,0.188323501941249,-0.629630961134747,0.776894363977842,0.0191841217292151,0.999815967802815,0.658970100760047,0.752169134107677,0.988608471958033,0.150510096580936,0.852953270189015,-0.521987278459796,0.315851301658943,-0.948808703185395,0.111450381679389,0.0124211875764816,0,0,0.587155963302752,0.412844036697248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172376062620991,0.742403838060769,0.0852200993182393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253029082746409,0.539843380598684,0.423126174523248,0.0117275366034274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383401967574986,0.337809166178261,0.597283278341,0.0610735358049896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651724598054679,0.758455699622903,0.988608471958033,0.150510096580935,0.84790686244944,-0.530145218417696,0.297591113190268,-0.954693421654395,-0.396487510536874,-0.918040115674839,-0.899027537582243,-0.437892094777707,-0.967257609457518,0.253796605466911,-0.568216556211115,0.822879058700354,0.105323438100684,0.994438018876316,0.727982880073802,0.685595307976545,0.998962091139058,0.0455493190627457,0.787354103389464,-0.616501026662384,0.195384323535381,-0.980726754053657,0.112977099236641,0.0127638249519259,0,0,0.539755351681957,0.460244648318043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145667919834657,0.748419512012644,0.1059125681527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196562598247835,0.510139309651429,0.453955866296488,0.0162485642273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116371208294311,0.277006904507186,0.633626553207746,0.0882028302021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658970100760047,0.752169134107677,0.991313940183067,0.131516812608586,0.832301395272688,-0.554323359986874,0.26074889941467,-0.965406656002556,-0.440046847488162,-0.897974817027588,-0.922728211898639,-0.385451225145725,-0.948048512832887,0.318125788510381,-0.503457446080528,0.864020022908076,0.190678210275981,0.981652596454545,0.790301974713499,0.61271754403146,0.9982032937317,-0.0599181473610923,0.711333439505709,-0.702854706067319,0.071882820777989,-0.99741308397123,0.114503816793893,0.0131111240603694,0,0,0.492354740061162,0.507645259938838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121206595030347,0.749941550000468,0.128851854969185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149191603974663,0.479347043603552,0.483930118195837,0.0218036778031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156190791818772,0.219915981861467,0.657558791118735,0.122369036227979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666154966212722,0.745813355331029,0.993654541043076,0.112475121980254,0.816006688377778,-0.578042459100308,0.223522831420108,-0.974698693871054,-0.482594062588734,-0.875844147525175,-0.94337302558438,-0.331733830954537,-0.924566340491007,0.381021104443137,-0.435734823671077,0.900075087667876,0.274612638737607,0.961554937923761,0.845354370697482,0.534205941508202,0.986340520569671,-0.164719086575754,0.625897495592557,-0.779905330800454,-0.0527350980073262,-0.998608536633929,0.116030534351145,0.0134630849018122,0,0,0.444954128440367,0.555045871559633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989920882080632,0.74696995202424,0.154037959767696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110117345827777,0.447759458958062,0.512729428581651,0.0284993778775096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60871558346058e-08,0.168970717386766,0.666645672928303,0.164383593597775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673278533274205,0.739388948140378,0.995629413046223,0.0933920332642696,0.799036235625532,-0.601282873660459,0.185967710524196,-0.982555856245531,-0.524031295880413,-0.851699008416644,-0.960893607831511,-0.276917811685241,-0.896916932058295,0.442199069410074,-0.365447326096245,0.930832021284778,0.356501503972263,0.934294748816194,0.892633870161273,0.450782401875791,0.963505732693775,-0.267687696889924,0.532177110286076,-0.846633051142915,-0.176533985096161,-0.984294545400953,0.117557251908397,0.0138197074762543,0,0,0.397553516819572,0.602446483180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790243993678048,0.739504718083962,0.181470882548233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785410697080628,0.415669432217968,0.540034295814282,0.0364421649969439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12614042324368,0.659150389968387,0.214592935041666,0.000116251746266724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680340146446569,0.73289650369821,0.997237829312438,0.0742745702661222,0.781404090470788,-0.624025357974755,0.148138822450604,-0.988966576423566,-0.564263240398753,-0.825594934295686,-0.975231934557942,-0.221184705208959,-0.865224909865962,0.501383940057356,-0.293008688148784,0.956109778565897,0.435734823671076,0.900075087667877,0.93170574576496,0.363213991069398,0.92995294342227,-0.367678559369808,0.431412775911122,-0.902154652363252,-0.297591113190268,-0.954693421654395,0.119083969465649,0.0141809917836956,0,0,0.350152905198777,0.649847094801223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613035285095717,0.727545848179633,0.211150623310795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536640215164064,0.383369839886278,0.565525218254086,0.0457385397079959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912382298383917,0.636570406202544,0.271187311535394,0.00100405242366992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687339155932771,0.726336619427677,0.998479197840963,0.0551297694432526,0.763124854324558,-0.646251078693198,0.110091855941712,-0.993921417042268,-0.603197361382113,-0.797591965369296,-0.986340520569671,-0.164719086575755,-0.829633117248107,0.558308956371998,-0.2188453069248,0.975759566510619,0.511722396429363,0.859150853455078,0.962210737940666,0.272305886443312,0.886055392716306,-0.463579379436093,0.324938219201782,-0.945735245035298,-0.414026337400562,-0.910264902068994,0.120610687022901,0.0145469378241361,0,0,0.302752293577982,0.697247706422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458294756333642,0.711093342311253,0.243077182055383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346874471536931,0.351153558466001,0.588882694261415,0.0564950025572143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634527618043044,0.601339944253501,0.33173246828192,0.00347482566027479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
